Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704480704,10,,Aggregated,32.900000,0.000000,160,290,300,300,310,320,330,340,1500,1600,1600,7184,1,160.0,206.91368466971107,34.8041329998523,1555.36925499473,114.6433741648107
1704480705,10,,Aggregated,32.800000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7218,1,160.0,207.35899634929763,34.8041329998523,1555.36925499473,114.64034358548074
1704480706,10,,Aggregated,32.700000,0.000000,160,290,300,300,310,320,330,340,1500,1600,1600,7252,1,160.0,207.7626451405437,34.8041329998523,1555.36925499473,114.6373414230557
1704480707,10,,Aggregated,32.600000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7285,1,160.0,208.1952438587834,34.8041329998523,1555.36925499473,114.63445435827042
1704480708,10,,Aggregated,32.700000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7319,1,160.0,208.6209491376148,34.8041329998523,1555.36925499473,114.6315070364804
1704480709,10,,Aggregated,32.700000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7354,1,160.0,208.9941958004098,34.8041329998523,1555.36925499473,114.6285014957846
1704480710,10,,Aggregated,32.600000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7387,1,160.0,209.38588649901308,34.8041329998523,1555.36925499473,114.62569378638148
1704480711,10,,Aggregated,32.900000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7420,1,160.0,209.8003766281995,34.8041329998523,1555.36925499473,114.62291105121294
1704480712,10,,Aggregated,33.100000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7454,1,160.0,210.20367881328846,34.8041329998523,1555.36925499473,114.62006976120205
1704480713,10,,Aggregated,33.200000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7488,1,160.0,210.5849622754029,34.8041329998523,1555.36925499473,114.61725427350427
1704480714,10,,Aggregated,33.300000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7521,1,160.0,210.98066554636557,34.8041329998523,1555.36925499473,114.61454593804015
1704480715,10,,Aggregated,33.400000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7554,1,160.0,211.37183657628273,34.8041329998523,1555.36925499473,114.61186126555468
1704480716,10,,Aggregated,33.400000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7587,1,160.0,211.78885793004153,34.8041329998523,1555.36925499473,114.60919994727824
1704480717,10,,Aggregated,33.600000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7621,1,160.0,212.16374059338685,34.8041329998523,1555.36925499473,114.6064820889647
1704480718,10,,Aggregated,33.500000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7654,1,160.0,212.57678439419968,34.8041329998523,1555.36925499473,114.60386725894956
1704480719,10,,Aggregated,33.500000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7687,1,160.0,212.94527495995877,34.8041329998523,1555.36925499473,114.60127487966697
1704480720,10,,Aggregated,33.500000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7721,1,160.0,213.3076349109184,34.8041329998523,1555.36925499473,114.59862712083927
1704480721,10,,Aggregated,33.400000,0.000000,160,290,300,310,310,320,330,340,1500,1600,1600,7755,1,160.0,213.68361591737093,34.8041329998523,1555.36925499473,114.5960025789813
